frame_start,frame_end,joint,diff_angle_rad,axis_x,axis_y,axis_z
16,17,17,0.016900508,-0.119391784,0.657776892,0.744046926
16,17,19,0.006974055,0.919605374,0.393612266,0.081948578
16,17,21,0.014151765,-0.567448795,0.254672259,-0.783995569
17,18,13,0.008679884,0.606067002,-0.602981985,0.518278122
17,18,16,0.007720409,-0.228685945,0.301692873,0.927230299
17,18,18,0.020933641,-0.736858606,0.673440576,0.064506188
17,18,20,0.019810103,-0.801242828,-0.232486993,0.551534891
17,18,14,0.011388593,-0.429680675,0.090227880,-0.898436308
17,18,17,0.021716274,0.053108905,0.871257246,0.489269078
17,18,19,0.005167484,0.652966917,0.293161184,0.706058383
17,18,21,0.013156462,-0.955806792,-0.113788299,-0.272817165
18,19,13,0.009290192,0.607038796,-0.577340007,0.550410926
18,19,16,0.008257591,-0.345516384,0.476413101,0.810917616
18,19,18,0.018822663,-0.850695133,0.487762600,0.199185714
18,19,20,0.019954005,-0.173291326,-0.270295471,0.947233737
18,19,14,0.011759386,-0.588663518,0.035306543,-0.807768583
18,19,17,0.018230682,0.054726187,0.889952660,0.454667747
18,19,19,0.015301248,0.382245362,0.531514645,0.756757379
18,19,21,0.008082499,-0.430080235,-0.766683161,0.479483187
19,20,13,0.005777424,0.088502876,-0.718403339,0.700705767
19,20,16,0.004256738,-0.892415643,-0.137021139,0.465770125
19,20,18,0.017900746,-0.672784209,0.646150887,0.361291885
19,20,20,0.033411101,0.255102187,0.029145733,0.966619492
19,20,14,0.011283433,-0.545868993,-0.055522695,-0.836466551
19,20,17,0.013896756,0.387410969,0.804691792,0.449299663
19,20,19,0.029829426,0.473652065,0.641031563,0.604438126
19,20,21,0.009692116,-0.887300611,-0.142858624,-0.437639177
20,21,13,0.008141281,0.251010865,-0.378140420,0.890272856
20,21,16,0.009056276,-0.885221303,0.240517914,-0.400918782
20,21,18,0.029475635,-0.774456680,0.578357399,0.256382734
20,21,20,0.043356266,-0.435365468,0.488115817,0.756432116
20,21,14,0.014369112,-0.076814599,0.130903333,-0.988600850
20,21,17,0.014986373,0.253009021,0.666845500,0.701695085
20,21,19,0.030360237,0.495259762,0.732902884,0.466919601
20,21,21,0.015378959,-0.832282007,-0.375547677,-0.410419136
21,22,13,0.008170513,0.103463002,0.136421487,0.986805677
21,22,16,0.009468134,-0.891265810,-0.028188303,-0.453967720
21,22,18,0.028555304,-0.698491454,0.660108984,0.276536405
21,22,20,0.025324978,-0.209088683,0.469239950,0.858195424
21,22,14,0.009642791,-0.307746500,0.066718310,-0.950221956
21,22,17,0.014385695,0.456205666,0.817692399,0.351641864
21,22,19,0.030889643,0.619470000,0.604839325,0.501005828
21,22,21,0.012333350,-0.052491866,-0.306540281,-0.950803339
22,23,13,0.006253053,0.086887456,0.376733959,0.923642218
22,23,16,0.008624773,-0.925101817,0.307638228,-0.223357856
22,23,18,0.010030596,-0.632388949,0.710119247,0.311919719
22,23,20,0.011091632,-0.752801418,0.650007665,0.113672972
22,23,14,0.011900464,-0.218651935,-0.078926787,-0.973193407
22,23,17,0.015065708,0.261969566,0.787097037,0.558027267
22,23,19,0.028278423,0.691308379,0.592207730,0.413940132
22,23,21,0.012000219,-0.148985147,-0.489294380,-0.859128773
23,24,13,0.010940129,-0.027534241,0.401879698,0.915226221
23,24,16,0.008315136,-0.672705293,-0.141893744,-0.729137480
23,24,18,0.009290192,-0.633431911,0.027248211,-0.773590684
23,24,20,0.028438170,-0.925517797,0.378681332,-0.016064193
23,24,14,0.013514042,-0.124332443,-0.203290299,-0.972670615
23,24,17,0.015191784,0.073304743,0.711761534,0.699289262
23,24,19,0.009982944,0.070794046,0.783322930,0.617263734
23,24,21,0.029693233,-0.641515851,-0.613033354,-0.460970849
24,25,13,0.012544193,0.315966815,0.217221260,0.924274385
24,25,16,0.005121138,-0.191618726,0.384654492,-0.913615167
24,25,18,0.017068956,-0.267289162,-0.377234429,-0.887050569
24,25,20,0.039692841,-0.994843245,-0.057283472,-0.084075302
24,25,14,0.012138498,0.000564695,-0.095638745,-0.997164786
24,25,17,0.014067275,0.118176796,0.609125316,0.785058320
24,25,19,0.003311685,0.290209711,0.388119012,0.878622353
24,25,21,0.020262288,-0.247789085,-0.376220435,-0.892844439
25,26,13,0.012448798,0.284088820,0.078004219,0.955626190
25,26,16,0.003966816,-0.503738642,-0.031418882,-0.863251030
25,26,18,0.013636979,-0.065518022,0.054447290,-0.997254729
25,26,20,0.025754411,-0.986795604,-0.116247676,-0.112481229
25,26,14,0.008950351,0.127147600,-0.249669939,-0.963016808
25,26,17,0.006800974,0.183920383,0.297830224,0.936932445
25,26,19,0.008976949,0.110688150,0.806371510,0.585850835
25,26,21,0.012118841,-0.584615231,-0.181529641,-0.790464163
26,27,13,0.007469271,0.524258137,-0.474143922,0.708722949
26,27,16,0.008111943,-0.368050605,0.912727356,0.185561046
26,27,18,0.008816155,-0.170124948,0.396105915,-0.901735067
26,27,20,0.016297232,-0.899946094,-0.127902716,-0.418950260
26,27,14,0.008652372,0.053911526,-0.336206198,-0.940817356
26,27,17,0.008170513,0.089843683,-0.077144973,0.995313942
26,27,19,0.020762097,0.291365385,0.918765306,0.268446207
26,27,21,0.014202217,-0.741834044,-0.041796569,-0.669706166
27,28,13,0.005393244,0.481365055,0.297015607,0.833705723
27,28,16,0.006291066,-0.678251445,0.727601588,-0.102002397
27,28,18,0.008896915,-0.902877867,0.411442637,-0.131215990
27,28,20,0.014084213,-0.994627178,0.105642043,-0.031761892
27,28,14,0.005777424,-0.594237149,-0.804099560,-0.073001198
27,28,17,0.005736008,0.197529808,0.707409382,0.677326679
27,28,19,0.021999877,0.305201948,0.920460582,0.246475264
27,28,21,0.004475173,-0.382345736,-0.235859677,0.895700216
28,29,13,0.003718640,0.330891252,0.804490328,0.525371969
28,29,16,0.006176326,-0.522151470,0.820754170,0.225097433
28,29,18,0.010540556,-0.985299110,-0.017258445,-0.174207374
28,29,20,0.010078022,-0.928429544,-0.009316590,0.375290722
28,29,14,0.005940200,-0.535063744,-0.794435322,0.287819266
28,29,17,0.005859377,0.520723403,0.711462557,0.481099486
28,29,19,0.023233289,0.014657577,0.973414004,0.230748028
28,29,21,0.015440847,-0.285825074,0.253572106,-0.924657404
29,30,13,0.003311685,0.140410826,0.990751266,0.037697412
29,30,16,0.006659272,-0.702187359,0.705746710,0.126695603
29,30,18,0.005027165,-0.801673889,-0.404648840,0.442580044
29,30,20,0.005859377,-0.664573133,-0.185239792,-0.734554112
29,30,14,0.005213419,-0.380508363,-0.925258636,-0.037209906
29,30,17,0.005609926,0.331276387,0.320532024,0.888710856
29,30,19,0.021294985,0.172177047,0.985482395,0.004397773
29,30,21,0.006623372,0.018530764,0.397130758,-0.920791149
30,31,13,0.004632244,-0.078412376,0.928843915,-0.378364205
30,31,16,0.003966816,-0.853134394,0.337242752,-0.390182883
30,31,18,0.012039890,-0.863150954,-0.386234432,0.330668241
30,31,20,0.009417636,-0.574144721,-0.456628948,0.679644823
30,31,14,0.005694291,-0.341113657,-0.935751438,0.077370755
30,31,17,0.005437272,0.711460888,0.227113754,0.671727538
30,31,19,0.022944149,-0.161076277,0.966619670,0.200125381
30,31,21,0.020865193,-0.692185581,0.431112051,-0.579234898
31,32,13,0.005348855,-0.150870904,0.935512781,-0.341286749
31,32,16,0.004784161,-0.399067551,-0.000509111,-0.921593904
31,32,18,0.019882185,-0.883700907,-0.463000834,0.075085513
31,32,20,0.022609176,-0.742699981,-0.367135584,0.560371935
31,32,14,0.005899927,-0.269922853,-0.899737298,0.343848705
31,32,17,0.005348855,0.712642729,-0.052895315,0.708260536
31,32,19,0.026466658,-0.326408058,0.942929983,0.065720670
31,32,21,0.019433426,-0.519939899,0.560764253,-0.644582331
32,33,13,0.008734647,0.022224177,0.705631256,-0.709048808
32,33,16,0.003009968,-0.776826322,0.551746607,0.372750849
32,33,18,0.018308982,-0.708933473,-0.705565035,0.016996954
32,33,20,0.016091114,-0.605347872,-0.769290507,0.204799324
32,33,14,0.007242385,-0.223500252,-0.818708718,0.531481266
32,33,17,0.005652266,0.960652232,-0.270699531,0.069846585
32,33,19,0.022985678,-0.073442049,0.996769369,0.043779578
32,33,21,0.012638868,0.078591257,0.819314539,-0.568695605
33,34,13,0.007469271,-0.279094011,0.877524495,-0.398275107
33,34,16,0.001691456,0.902788162,0.472486854,0.143685654
33,34,18,0.024453247,-0.700752258,-0.674172580,-0.232933268
33,34,20,0.029435162,-0.865153074,-0.499279469,0.049025554
33,34,14,0.007963631,-0.343400776,-0.844541550,0.416033089
33,34,17,0.006623372,0.975459337,-0.151063010,-0.158735901
33,34,19,0.024878558,-0.227180094,0.942142427,0.247700006
33,34,21,0.018230682,-0.480740935,0.694104493,-0.535990655
34,35,13,0.003718640,0.544152021,0.784720063,0.300166398
34,35,16,0.002847145,-0.762860000,0.417709589,-0.527525067
34,35,18,0.014761964,-0.440720946,-0.897952139,-0.004068010
34,35,20,0.007307929,-0.168071017,-0.933409691,-0.325110376
34,35,14,0.007903527,0.290696949,-0.938642800,-0.185367957
34,35,17,0.008228668,0.149760664,-0.978225887,0.145265594
34,35,19,0.032477483,0.116035692,0.993273258,0.008275282
34,35,21,0.004085255,0.644865632,0.600981236,-0.468637019
35,36,13,0.011534208,-0.511316240,0.357174963,-0.783154607
35,36,16,0.005694291,0.277194560,0.904892683,-0.335682362
35,36,18,0.019457947,-0.443039507,-0.896214247,-0.023905734
35,36,20,0.004784161,-0.894455910,-0.305393159,0.324091017
35,36,14,0.007209390,-0.270388156,-0.869288146,0.429341912
35,36,17,0.008950351,0.583017170,-0.812450707,0.068186432
35,36,19,0.031644572,-0.008001826,0.995958269,0.088496283
35,36,21,0.004312384,0.507049501,-0.811935008,0.293405771
36,37,13,0.013810706,-0.622169495,0.713490486,-0.321551651
36,37,16,0.008569308,-0.276124328,0.148745164,-0.954586744
36,37,18,0.025334392,-0.292258173,-0.906264544,0.305748165
36,37,20,0.010786499,-0.054613531,0.573068559,-0.819305360
36,37,14,0.008923673,-0.305673122,-0.945926905,0.134513736
36,37,17,0.004882814,0.269575506,-0.869725823,0.416961670
36,37,19,0.032108318,0.036841456,0.989725649,-0.140186504
36,37,21,0.016016860,0.735337913,-0.499329507,0.459236681
37,38,13,0.016928699,-0.484585673,0.808090508,-0.335205019
37,38,16,0.007532841,-0.404539794,-0.299710363,-0.866427481
37,38,18,0.027612945,-0.132076234,-0.980827868,0.142773688
37,38,20,0.006098633,-0.752455711,0.471355617,-0.462293208
37,38,14,0.010540556,-0.261636913,-0.966063619,0.057507176
37,38,17,0.005736008,0.690956831,-0.604873598,0.393841237
37,38,19,0.032660503,-0.027210526,0.984581053,-0.172532097
37,38,21,0.010653052,0.781516075,-0.420948505,0.462929547
38,39,13,0.013827959,-0.358144581,0.909834743,0.209646061
38,39,16,0.008170513,-0.302266181,-0.358541191,-0.885407686
38,39,18,0.029789433,0.097039364,-0.994802713,0.032978568
38,39,20,0.005027165,-0.792491138,0.565918624,-0.249427781
38,39,14,0.012563185,-0.294944674,-0.930752456,-0.219225571
38,39,17,0.005304093,0.306116074,-0.753556013,0.592552543
38,39,19,0.031989284,-0.007686387,0.990226567,-0.140517712
38,39,21,0.006403751,0.905712903,0.013270849,0.422976077
39,40,13,0.014890611,-0.448167473,0.834142685,0.322426707
39,40,16,0.010896455,0.347867370,-0.621375024,-0.702938139
39,40,18,0.026158575,0.246252015,-0.962274134,-0.116895869
39,40,20,0.004784161,-0.671122134,-0.443191767,0.590072393
39,40,14,0.012807519,-0.243850291,-0.967959464,0.054730874
39,40,17,0.005121138,0.220624253,-0.958651364,0.178093359
39,40,19,0.029813435,0.003352875,1.000059962,-0.002109514
39,40,21,0.006765827,-0.408696562,0.891511321,-0.200046614
40,41,13,0.010563151,-0.348175049,0.866385579,0.366151243
40,41,16,0.006137602,0.398010194,-0.377965808,-0.839835167
40,41,18,0.028505161,0.223773658,-0.967946649,-0.115317166
40,41,20,0.005074369,-0.598704994,-0.286006182,0.753737450
40,41,14,0.011960417,-0.253946364,-0.912594080,-0.323662102
40,41,17,0.009982944,0.195637062,-0.837486446,0.509810269
40,41,19,0.034096293,-0.040587720,0.991753757,-0.121139444
40,41,21,0.004632244,-0.403189838,0.601824462,0.687631547
41,42,13,0.013083775,-0.263645083,0.826676130,0.496999472
41,42,16,0.004367321,0.354522347,0.351544529,-0.878773093
41,42,18,0.033801317,0.264496863,-0.946721315,-0.183853328
41,42,20,0.009468134,-0.847815931,0.263432533,0.462113619
41,42,14,0.014550486,-0.404153615,-0.804270983,-0.435904264
41,42,17,0.014185419,0.176795051,-0.453472346,0.874250352
41,42,19,0.037765887,0.010342423,0.990089655,-0.140381113
41,42,21,0.000976562,-1.087772489,0.308531761,-0.276325226
42,43,13,0.013264748,-0.118847497,0.629170060,0.768679738
42,43,16,0.007176243,-0.431787550,0.425625324,-0.795404971
42,43,18,0.035974588,0.269226253,-0.959453881,-0.084053338
42,43,20,0.012391209,-0.599066138,0.795648217,0.107695654
42,43,14,0.014729626,-0.047289103,-0.728736460,-0.683603406
42,43,17,0.018721053,-0.190978125,-0.611464560,0.768488467
42,43,19,0.045023553,0.093378909,0.976508379,-0.194056541
42,43,21,0.008870076,0.073591314,-0.945677221,0.329027504
43,44,13,0.011005314,-0.019959336,0.726865411,0.687824845
43,44,16,0.006477786,-0.815518856,0.239013880,-0.529496610
43,44,18,0.040009946,0.300953448,-0.945530653,-0.125395134
43,44,20,0.016587242,-0.552663267,0.752672970,0.359426677
43,44,14,0.017860744,0.113377988,-0.789750695,-0.603398025
43,44,17,0.023243548,-0.145087689,-0.585529804,0.797452629
43,44,19,0.048378002,0.021080419,0.984991372,-0.171536073
43,44,21,0.010288736,-0.754637659,-0.637994111,-0.159655899
44,45,13,0.013999317,-0.082165949,0.639240265,0.765348852
44,45,16,0.007993514,-0.693036973,0.301868975,-0.659246325
44,45,18,0.048140839,0.311379641,-0.949574411,-0.039563738
44,45,20,0.021539895,-0.317846924,0.867416322,0.384276778
44,45,14,0.016829822,0.109185912,-0.791567564,-0.601744354
44,45,17,0.027010590,-0.171067134,-0.599924982,0.781628430
44,45,19,0.048239797,0.117395431,0.969698429,-0.214223281
44,45,21,0.009765634,0.019843137,-0.990864575,0.137815088
45,46,13,0.013862400,-0.090924494,0.548822463,0.831362128
45,46,16,0.007042096,-0.905857086,0.070078626,-0.423782468
45,46,18,0.050862372,0.340488374,-0.940187454,-0.013806988
45,46,20,0.020739118,-0.093328796,0.934401333,0.344596773
45,46,14,0.015822163,0.208634213,-0.900471926,-0.381856322
45,46,17,0.033688266,-0.125524595,-0.650690436,0.748822629
45,46,19,0.057730809,0.124773897,0.945308089,-0.301420689
45,46,21,0.012197280,-0.046428755,-0.915369272,0.401067138
46,47,13,0.013601968,-0.124913141,0.626041234,0.769613862
46,47,16,0.007307929,-0.957006514,-0.293431073,0.033460669
46,47,18,0.052681617,0.373936653,-0.927378297,-0.013140605
46,47,20,0.023650296,0.082523003,0.953096390,0.291055709
46,47,14,0.017152561,0.175932452,-0.984101653,-0.044760153
46,47,17,0.035981216,-0.017186308,-0.671972156,0.740402162
46,47,19,0.062257893,0.145407677,0.953136384,-0.265317053
46,47,21,0.007812505,-0.386875749,-0.904037774,0.196449295
47,48,13,0.103012115,-0.001567662,-0.941338360,-0.337517858
47,48,16,0.000000000,0.000000000,0.000000000,1.000000000
47,48,18,0.000000000,0.000000000,0.000000000,1.000000000
47,48,20,0.000000000,0.000000000,0.000000000,1.000000000
47,48,14,0.095197536,0.366303831,0.914101899,-0.174030647
47,48,17,0.000000000,0.000000000,0.000000000,1.000000000
47,48,19,0.000000000,0.000000000,0.000000000,1.000000000
47,48,21,0.000000000,0.000000000,0.000000000,1.000000000
48,49,13,0.015685957,0.205958113,0.596068859,0.776004970
48,49,16,0.014302588,-0.426472902,-0.876458704,0.227104679
48,49,18,0.044027507,0.563076437,-0.781317115,-0.269195586
48,49,20,0.024365336,-0.651511431,0.723453879,-0.228830993
48,49,14,0.028295280,-0.140969440,-0.981945217,0.126246229
48,49,17,0.043135725,0.094440140,-0.329047173,0.939652860
48,49,19,0.045092348,0.159638867,0.973522365,-0.163715243
48,49,21,0.030657209,-0.908146381,-0.233480453,0.347949058
49,50,13,0.014016338,0.315650523,0.750874043,0.580623269
49,50,16,0.016716106,-0.190928832,-0.972007692,-0.138309509
49,50,18,0.036409393,0.638703585,-0.766515553,-0.068498328
49,50,20,0.014319248,-0.064357854,0.631225884,-0.773492098
49,50,14,0.030336667,-0.199054241,-0.958612680,0.203414157
49,50,17,0.040748060,0.232089266,-0.261310190,0.936976373
49,50,19,0.029418956,0.290823400,0.948384166,0.127602324
49,50,21,0.040009946,-0.956002474,-0.047833394,0.289877146
50,51,13,0.008597085,0.605831087,0.729631782,0.315666616
50,51,16,0.013028991,-0.200597167,-0.946900606,-0.258173048
50,51,18,0.034527127,0.588741481,-0.803066850,-0.092824169
50,51,20,0.014599560,0.482270956,0.830652893,-0.280412197
50,51,14,0.021749187,0.024829019,-0.941192806,0.336823761
50,51,17,0.036474820,0.220543608,-0.461680621,0.859254599
50,51,19,0.023140745,0.188162386,0.960517406,0.206444800
50,51,21,0.043058269,-0.968718469,-0.026485631,0.246881321
51,52,13,0.010195623,0.068378367,0.998787642,0.014520271
51,52,16,0.015081525,-0.008682429,-0.990423501,-0.143426806
51,52,18,0.031802405,0.634445548,-0.715333998,-0.292656660
51,52,20,0.012275220,-0.404413432,0.896961808,-0.182263151
51,52,14,0.020990511,-0.039634738,-0.926568091,0.374833882
51,52,17,0.033624507,0.292667985,-0.479983598,0.826934636
51,52,19,0.021283787,0.354401022,0.892980933,0.277545571
51,52,21,0.032293428,-0.949343741,0.291271746,0.118369892
52,53,13,0.009442919,0.080410905,0.943512678,0.325571716
52,53,16,0.016179772,0.373579472,-0.927270174,0.024097830
52,53,18,0.022808660,0.404326946,-0.893277287,-0.197279617
52,53,20,0.010218981,-0.075675569,0.990149140,0.118756421
52,53,14,0.020001743,-0.103476442,-0.904102504,0.415422767
52,53,17,0.029612828,0.421302646,-0.396181136,0.815865040
52,53,19,0.025698805,0.236141816,0.904931664,-0.354567736
52,53,21,0.013689329,-0.789632380,0.505721509,0.348438799
53,54,13,0.010472478,0.216404498,0.928876400,0.308048785
53,54,16,0.005609926,-0.244125679,-0.795068979,-0.561158478
53,54,18,0.026520655,0.421855688,-0.903628767,0.073062748
53,54,20,0.005027165,-0.875938296,0.066564336,-0.479681134
53,54,14,0.009468134,0.192714825,-0.982424140,-0.035568420
53,54,17,0.022183349,0.260060221,-0.255850136,0.931139708
53,54,19,0.027335241,0.321233243,0.802639484,-0.502796888
53,54,21,0.008372285,-0.220808700,0.634032845,0.740231216
54,55,13,0.011799866,-0.047560170,0.999771953,-0.008885878
54,55,16,0.012619990,-0.596721292,-0.399348676,-0.696709573
54,55,18,0.028219342,0.606536627,-0.721292078,0.335013747
54,55,20,0.004882814,0.792034447,0.402170181,0.469775379
54,55,14,0.006440875,0.509504259,-0.855927408,-0.126122743
54,55,17,0.015807087,0.043079570,-0.092366405,0.995557189
54,55,19,0.027309062,0.436837941,0.709015906,-0.553684652
54,55,21,0.011451226,0.351435155,0.366875648,0.862400472
55,56,13,0.017152561,-0.053086750,0.984977663,-0.171153918
